timestamp,price,volume,bid,ask
2024-01-15 10:13:48.831,189.0185,14,189.0109,189.0262
2024-01-15 10:13:51.285,188.85,356,188.8306,188.8694
2024-01-15 10:13:52.023,188.8369,247,188.8223,188.8516
2024-01-15 10:13:52.883,188.8307,302,188.8222,188.8391
2024-01-15 10:13:53.605,188.7759,18,188.7621,188.7897
2024-01-15 10:13:54.303,188.7861,694,188.7718,188.8003
2024-01-15 10:13:57.726,188.6728,108,188.6635,188.6822
2024-01-15 10:14:00.652,188.6884,79,188.673,188.7038
2024-01-15 10:14:05.671,188.7684,98,188.7525,188.7844
2024-01-15 10:14:06.793,188.7151,200,188.6968,188.7335
2024-01-15 10:14:08.667,188.6738,124,188.66,188.6876
2024-01-15 10:14:10.363,188.5425,25,188.5241,188.5608
2024-01-15 10:14:12.169,188.6263,49,188.6171,188.6355
2024-01-15 10:14:13.189,188.7447,1059,188.7365,188.753
2024-01-15 10:14:13.882,188.7243,369,188.7133,188.7354
2024-01-15 10:14:15.301,188.6876,8,188.6784,188.6968
2024-01-15 10:14:17.550,188.7347,59,188.7224,188.747
2024-01-15 10:14:18.795,188.7778,736,188.771,188.7846
2024-01-15 10:14:21.467,188.7626,32,188.7479,188.7774
2024-01-15 10:14:22.489,188.7885,658,188.7772,188.7998
2024-01-15 10:14:25.655,188.7148,156,188.7059,188.7237
2024-01-15 10:14:26.621,188.6832,216,188.6678,188.6985
2024-01-15 10:14:26.778,188.5745,3,188.5605,188.5885
2024-01-15 10:14:28.732,188.4572,193,188.4407,188.4737
2024-01-15 10:14:30.020,188.519,47,188.5117,188.5264
2024-01-15 10:14:30.187,188.5291,88,188.5221,188.5361
2024-01-15 10:14:30.442,188.6306,114,188.6157,188.6455
2024-01-15 10:14:33.074,188.5976,40,188.584,188.6111
2024-01-15 10:14:33.135,188.6287,303,188.6132,188.6442
2024-01-15 10:14:35.040,188.6554,208,188.6357,188.6751
2024-01-15 10:14:37.586,188.7316,15,188.7208,188.7425
2024-01-15 10:14:37.895,188.7671,210,188.7508,188.7833
2024-01-15 10:14:39.022,188.7296,69,188.7198,188.7395
2024-01-15 10:14:39.810,188.7366,89,188.7194,188.7539
2024-01-15 10:14:41.513,188.7616,69,188.7544,188.7689
2024-01-15 10:14:42.470,188.8463,194,188.8326,188.8601
2024-01-15 10:14:49.535,188.8432,278,188.8294,188.857
2024-01-15 10:14:51.432,188.872,266,188.8553,188.8887
2024-01-15 10:14:51.751,188.8423,107,188.8238,188.8609
2024-01-15 10:14:54.113,188.924,359,188.9118,188.9362
2024-01-15 10:14:57.033,189.0097,16,188.9943,189.0252
2024-01-15 10:14:59.120,188.9382,256,188.926,188.9504
2024-01-15 10:14:59.463,188.9551,140,188.9472,188.963
2024-01-15 10:15:00.292,188.9918,95,188.9742,189.0094
2024-01-15 10:15:01.506,189.0219,300,189.0047,189.039
2024-01-15 10:15:02.927,188.9357,306,188.9282,188.9432
2024-01-15 10:15:06.935,188.9724,65,188.9531,188.9917
2024-01-15 10:15:08.730,188.981,51,188.9699,188.9921
2024-01-15 10:15:09.303,188.9781,18,188.968,188.9883
2024-01-15 10:15:10.313,188.9279,26,188.9217,188.9341
2024-01-15 10:15:11.069,188.9893,142,188.9779,189.0008
2024-01-15 10:15:12.210,188.9451,191,188.9398,188.9505
2024-01-15 10:15:14.710,188.9858,1211,188.9666,189.005
2024-01-15 10:15:19.500,188.9814,332,188.9624,189.0003
2024-01-15 10:15:20.376,189.016,170,189.0071,189.025
2024-01-15 10:15:21.207,189.0556,195,189.0491,189.062
2024-01-15 10:15:21.397,189.0336,134,189.0243,189.0428
2024-01-15 10:15:21.509,189.0704,449,189.0623,189.0784
2024-01-15 10:15:24.196,189.0097,2,188.9926,189.0268
2024-01-15 10:15:26.033,189.0964,4,189.0801,189.1127
2024-01-15 10:15:26.914,189.0649,43,189.0575,189.0723
2024-01-15 10:15:31.638,189.0664,76,189.0469,189.0859
2024-01-15 10:15:31.857,188.9949,172,188.9854,189.0045
2024-01-15 10:15:33.752,188.9374,352,188.9201,188.9548
2024-01-15 10:15:39.100,188.9575,12,188.9448,188.9703
2024-01-15 10:15:39.307,188.8673,402,188.8576,188.8769
2024-01-15 10:15:42.763,188.9403,102,188.9222,188.9584
2024-01-15 10:15:44.652,188.9008,39,188.8926,188.909
2024-01-15 10:15:45.599,189.0091,495,188.9894,189.0288
2024-01-15 10:15:48.815,189.1012,334,189.0955,189.1069
2024-01-15 10:15:49.281,189.1024,26,189.0882,189.1165
2024-01-15 10:15:50.299,189.0499,97,189.0436,189.0562
2024-01-15 10:15:50.603,188.9914,177,188.9835,188.9992
2024-01-15 10:15:51.675,189.0588,52,189.0403,189.0774
2024-01-15 10:15:52.068,189.0339,58,189.0175,189.0503
2024-01-15 10:15:52.128,188.9833,329,188.9648,189.0019
2024-01-15 10:15:52.881,189.0416,263,189.0221,189.061
2024-01-15 10:15:55.071,189.1138,570,189.1046,189.1229
2024-01-15 10:15:59.704,189.0665,177,189.0478,189.0852
2024-01-15 10:16:02.507,189.1058,138,189.0918,189.1198
2024-01-15 10:16:03.621,189.1245,980,189.1163,189.1328
2024-01-15 10:16:04.706,189.1486,165,189.1408,189.1563
2024-01-15 10:16:04.920,189.116,138,189.1012,189.1308
2024-01-15 10:16:05.539,189.1949,233,189.1789,189.2108
2024-01-15 10:16:09.267,189.0826,273,189.0665,189.0987
2024-01-15 10:16:09.368,189.0834,138,189.0669,189.0999
2024-01-15 10:16:10.505,189.1448,67,189.1374,189.1522
2024-01-15 10:16:11.248,189.189,295,189.1754,189.2026
2024-01-15 10:16:12.981,189.1881,152,189.1715,189.2046
2024-01-15 10:16:16.614,189.1664,109,189.1552,189.1776
2024-01-15 10:16:16.999,189.1677,394,189.1521,189.1832
2024-01-15 10:16:17.898,189.2764,335,189.2651,189.2877
2024-01-15 10:16:21.242,189.2328,27,189.2207,189.245
2024-01-15 10:16:21.597,189.3094,249,189.2917,189.327
2024-01-15 10:16:23.126,189.2512,201,189.2443,189.2582
2024-01-15 10:16:25.876,189.1743,332,189.1678,189.1808
2024-01-15 10:16:26.894,189.1697,1,189.1554,189.1839
2024-01-15 10:16:27.982,189.1285,7,189.1196,189.1374
2024-01-15 10:16:28.767,189.0981,74,189.0815,189.1147
2024-01-15 10:16:29.441,188.9461,54,188.9264,188.9658
2024-01-15 10:16:29.823,188.876,35,188.869,188.8829
2024-01-15 10:16:31.538,188.769,268,188.758,188.78
2024-01-15 10:16:35.161,188.8541,96,188.8346,188.8735
2024-01-15 10:16:36.433,188.8293,554,188.8202,188.8385
2024-01-15 10:16:37.559,188.7208,21,188.7049,188.7367
2024-01-15 10:16:39.254,188.6045,1,188.5913,188.6177
2024-01-15 10:16:39.584,188.5819,24,188.5666,188.5973
2024-01-15 10:16:43.069,188.5594,224,188.5518,188.5671
2024-01-15 10:16:43.194,188.475,416,188.4686,188.4815
2024-01-15 10:16:43.888,188.5268,380,188.5214,188.5322
2024-01-15 10:16:45.865,188.4258,173,188.4113,188.4404
2024-01-15 10:16:46.538,188.5869,1,188.5698,188.604
2024-01-15 10:16:47.491,188.6159,1100,188.5976,188.6343
2024-01-15 10:16:48.307,188.6446,202,188.6294,188.6598
2024-01-15 10:16:48.388,188.591,29,188.584,188.598
2024-01-15 10:16:48.691,188.6344,313,188.6204,188.6483
2024-01-15 10:16:56.192,188.7723,30,188.7542,188.7903
2024-01-15 10:16:56.962,188.7177,846,188.7013,188.734
2024-01-15 10:17:06.089,188.7483,271,188.7348,188.7618
2024-01-15 10:17:07.903,188.7098,18,188.7011,188.7185
2024-01-15 10:17:12.600,188.744,27,188.7386,188.7494
2024-01-15 10:17:14.090,188.7887,331,188.7836,188.7937
2024-01-15 10:17:15.258,188.7449,143,188.7309,188.7589
2024-01-15 10:17:15.441,188.7972,250,188.7793,188.815
2024-01-15 10:17:16.060,188.6686,1,188.6572,188.6801
2024-01-15 10:17:16.365,188.6508,14,188.64,188.6616
2024-01-15 10:17:20.627,188.6155,384,188.6051,188.6259
2024-01-15 10:17:24.221,188.6447,184,188.6358,188.6537
2024-01-15 10:17:24.283,188.642,93,188.6297,188.6543
2024-01-15 10:17:26.323,188.5191,286,188.512,188.5261
2024-01-15 10:17:27.441,188.567,188,188.5548,188.5792
2024-01-15 10:17:28.798,188.5393,332,188.5257,188.5529
2024-01-15 10:17:29.761,188.4747,170,188.4548,188.4945
2024-01-15 10:17:30.826,188.47,33,188.4609,188.479
2024-01-15 10:17:33.631,188.5302,1204,188.5141,188.5463
2024-01-15 10:17:33.697,188.5427,92,188.527,188.5585
2024-01-15 10:17:37.369,188.5233,133,188.5046,188.5421
2024-01-15 10:17:39.927,188.4594,23,188.4518,188.467
2024-01-15 10:17:40.459,188.4777,30,188.4681,188.4873
2024-01-15 10:17:40.572,188.5087,558,188.493,188.5244
2024-01-15 10:17:40.914,188.4041,81,188.396,188.4122
2024-01-15 10:17:41.575,188.3041,334,188.2989,188.3094
2024-01-15 10:17:42.172,188.3373,302,188.3226,188.352
2024-01-15 10:17:42.180,188.4908,116,188.4825,188.4991
2024-01-15 10:17:42.888,188.4123,106,188.3997,188.425
2024-01-15 10:17:45.656,188.4614,135,188.4453,188.4776
2024-01-15 10:17:46.344,188.4348,216,188.4196,188.45
2024-01-15 10:17:47.124,188.4337,12,188.4199,188.4474
2024-01-15 10:17:47.299,188.4251,118,188.4121,188.4381
2024-01-15 10:17:47.450,188.4731,31,188.4622,188.484
2024-01-15 10:17:47.787,188.4151,282,188.4038,188.4264
2024-01-15 10:17:47.927,188.4874,6,188.481,188.4937
2024-01-15 10:17:51.438,188.375,133,188.3662,188.3838
2024-01-15 10:17:54.591,188.5258,301,188.5126,188.539
2024-01-15 10:17:55.916,188.557,171,188.5409,188.5731
2024-01-15 10:17:55.950,188.6165,463,188.602,188.631
2024-01-15 10:18:01.437,188.6207,25,188.6132,188.6283
2024-01-15 10:18:03.056,188.5708,217,188.5518,188.5898
2024-01-15 10:18:03.456,188.6174,261,188.6107,188.6241
2024-01-15 10:18:04.571,188.6101,35,188.6007,188.6194
2024-01-15 10:18:06.557,188.5979,167,188.5872,188.6085
2024-01-15 10:18:10.733,188.6283,102,188.6205,188.6362
2024-01-15 10:18:11.931,188.7039,193,188.694,188.7138
2024-01-15 10:18:13.052,188.617,361,188.6116,188.6224
2024-01-15 10:18:15.106,188.6634,99,188.644,188.6828
2024-01-15 10:18:15.308,188.5984,440,188.5927,188.6041
2024-01-15 10:18:15.778,188.6418,79,188.6264,188.6573
2024-01-15 10:18:19.084,188.605,20,188.59,188.62
2024-01-15 10:18:20.949,188.5935,68,188.5756,188.6115
2024-01-15 10:18:22.187,188.4676,249,188.4585,188.4766
2024-01-15 10:18:30.467,188.5871,124,188.5777,188.5966
2024-01-15 10:18:30.923,188.6132,22,188.6055,188.6208
2024-01-15 10:18:31.833,188.5856,224,188.578,188.5932
2024-01-15 10:18:32.223,188.5902,21,188.5731,188.6072
2024-01-15 10:18:33.392,188.6137,169,188.608,188.6194
2024-01-15 10:18:33.741,188.6068,92,188.5959,188.6176
2024-01-15 10:18:34.369,188.6405,437,188.6299,188.6511
2024-01-15 10:18:34.994,188.7254,121,188.7109,188.74
2024-01-15 10:18:35.936,188.6375,217,188.6266,188.6484
2024-01-15 10:18:39.896,188.5108,19,188.4995,188.5222
2024-01-15 10:18:44.773,188.4072,6,188.3972,188.4173
2024-01-15 10:18:45.386,188.478,62,188.4653,188.4907
2024-01-15 10:18:46.657,188.4548,102,188.4445,188.4651
2024-01-15 10:18:47.387,188.4896,362,188.4805,188.4987
2024-01-15 10:18:50.203,188.436,121,188.4182,188.4538
2024-01-15 10:18:51.088,188.4834,94,188.4684,188.4985
2024-01-15 10:18:51.110,188.6147,222,188.5977,188.6317
2024-01-15 10:18:51.949,188.7352,302,188.7169,188.7535
2024-01-15 10:18:53.589,188.7348,36,188.7262,188.7434
2024-01-15 10:18:54.596,188.6931,262,188.6795,188.7066
2024-01-15 10:18:56.961,188.7427,180,188.732,188.7534
2024-01-15 10:18:57.758,188.8064,59,188.8009,188.812
2024-01-15 10:18:57.977,188.8722,644,188.861,188.8835
2024-01-15 10:18:59.276,188.9087,76,188.903,188.9145
2024-01-15 10:18:59.492,188.9945,7,188.9879,189.001
2024-01-15 10:19:00.256,189.1031,68,189.0854,189.1208
2024-01-15 10:19:02.128,189.1516,172,189.1324,189.1708
2024-01-15 10:19:02.870,189.1639,357,189.1548,189.173
2024-01-15 10:19:04.618,189.1132,5,189.1072,189.1192
2024-01-15 10:19:07.008,189.158,12,189.1518,189.1642
2024-01-15 10:19:08.997,189.1206,54,189.1152,189.126
2024-01-15 10:19:09.597,189.0789,209,189.0708,189.0871
2024-01-15 10:19:09.754,189.1009,577,189.0876,189.1143
2024-01-15 10:19:11.200,189.1095,195,189.098,189.1211
2024-01-15 10:19:12.088,189.0669,43,189.0537,189.0802
2024-01-15 10:19:12.121,189.0882,33,189.069,189.1073
2024-01-15 10:19:12.846,189.1485,46,189.1387,189.1583
2024-01-15 10:19:13.288,189.1936,207,189.1764,189.2108
2024-01-15 10:19:15.358,189.0914,730,189.0803,189.1025
2024-01-15 10:19:16.050,189.0925,225,189.0815,189.1035
2024-01-15 10:19:17.107,189.1391,14,189.1318,189.1464
2024-01-15 10:19:17.508,189.118,67,189.1083,189.1276
2024-01-15 10:19:17.510,189.1411,149,189.1231,189.159
2024-01-15 10:19:17.547,189.0041,97,188.9932,189.0151
2024-01-15 10:19:18.453,188.9654,49,188.9549,188.9759
2024-01-15 10:19:21.723,188.9907,376,188.9729,189.0085
2024-01-15 10:19:22.905,188.9606,174,188.9518,188.9694
2024-01-15 10:19:23.141,188.938,39,188.9237,188.9524
2024-01-15 10:19:23.264,188.9966,60,188.9911,189.0022
2024-01-15 10:19:24.271,188.9515,11,188.9406,188.9625
2024-01-15 10:19:24.664,188.9733,456,188.9669,188.9798
2024-01-15 10:19:24.851,189.0138,256,189.0025,189.025
2024-01-15 10:19:24.942,188.986,242,188.9805,188.9916
2024-01-15 10:19:25.282,188.9207,316,188.9041,188.9373
2024-01-15 10:19:30.541,188.9943,669,188.9776,189.0111
2024-01-15 10:19:33.401,188.8818,463,188.8754,188.8882
2024-01-15 10:19:34.527,189.0026,462,188.9859,189.0194
2024-01-15 10:19:36.520,189.0336,25,189.0211,189.0461
2024-01-15 10:19:37.338,189.0318,61,189.0215,189.0421
2024-01-15 10:19:39.022,189.0857,170,189.0764,189.095
2024-01-15 10:19:40.332,189.1627,769,189.1439,189.1815
2024-01-15 10:19:41.213,189.1503,27,189.1333,189.1674
2024-01-15 10:19:42.381,189.1608,16,189.1454,189.1763
2024-01-15 10:19:43.558,189.1115,309,189.0917,189.1313
2024-01-15 10:19:45.707,189.1391,139,189.1269,189.1512
2024-01-15 10:19:48.432,189.1456,346,189.1273,189.164
2024-01-15 10:19:48.974,189.1618,112,189.1471,189.1766
2024-01-15 10:19:49.870,189.2272,21,189.2134,189.241
2024-01-15 10:19:58.665,189.1081,45,189.1017,189.1146
2024-01-15 10:19:59.681,189.0761,95,189.0628,189.0894
2024-01-15 10:20:04.740,189.0626,84,189.052,189.0733
2024-01-15 10:20:08.115,189.1152,1160,189.1087,189.1217
2024-01-15 10:20:09.902,189.1633,471,189.1482,189.1783
2024-01-15 10:20:11.972,189.1206,37,189.1012,189.14
2024-01-15 10:20:12.499,189.2,358,189.1917,189.2082
2024-01-15 10:20:13.355,189.2127,314,189.2063,189.2191
2024-01-15 10:20:16.622,189.2711,1,189.2546,189.2876
2024-01-15 10:20:16.674,189.3298,58,189.3107,189.3489
2024-01-15 10:20:16.836,189.3163,161,189.3112,189.3213
2024-01-15 10:20:17.592,189.3547,97,189.3445,189.3649
2024-01-15 10:20:19.981,189.3679,159,189.3516,189.3841
2024-01-15 10:20:20.096,189.3136,355,189.3049,189.3224
2024-01-15 10:20:24.302,189.1998,57,189.1861,189.2134
2024-01-15 10:20:26.039,189.1635,176,189.1543,189.1726
2024-01-15 10:20:28.130,189.0739,159,189.0662,189.0817
2024-01-15 10:20:28.283,189.1461,642,189.1324,189.1597
2024-01-15 10:20:28.554,189.1063,64,189.087,189.1257
2024-01-15 10:20:29.267,189.075,154,189.055,189.0949
2024-01-15 10:20:34.776,188.9648,38,188.9566,188.9731
2024-01-15 10:20:35.766,188.9537,72,188.9393,188.968
2024-01-15 10:20:36.199,188.9715,358,188.9586,188.9845
2024-01-15 10:20:37.278,188.9698,62,188.9635,188.9761
2024-01-15 10:20:39.831,188.9468,90,188.93,188.9637
2024-01-15 10:20:40.108,188.95,86,188.9302,188.9698
2024-01-15 10:20:40.193,188.9048,120,188.8946,188.9151
2024-01-15 10:20:40.672,188.9232,238,188.9134,188.933
2024-01-15 10:20:41.109,188.9733,207,188.9609,188.9856
2024-01-15 10:20:41.924,188.9586,888,188.9529,188.9644
2024-01-15 10:20:42.134,188.9632,61,188.9552,188.9712
2024-01-15 10:20:44.203,188.8914,112,188.8858,188.897
2024-01-15 10:20:44.317,188.8503,50,188.8433,188.8573
2024-01-15 10:20:48.664,188.977,86,188.9589,188.9952
2024-01-15 10:20:51.555,188.9219,35,188.9036,188.9402
2024-01-15 10:20:51.840,188.7886,473,188.7696,188.8077
2024-01-15 10:20:54.242,188.823,64,188.8079,188.8382
2024-01-15 10:20:55.027,188.7907,327,188.7818,188.7996
2024-01-15 10:20:55.358,188.7815,23,188.7648,188.7982
2024-01-15 10:20:55.668,188.7458,13,188.7379,188.7538
2024-01-15 10:20:56.741,188.6351,122,188.6177,188.6525
2024-01-15 10:20:58.741,188.5849,1065,188.5697,188.6
2024-01-15 10:20:59.418,188.7054,544,188.6864,188.7245
2024-01-15 10:21:03.684,188.7018,387,188.6838,188.7198
2024-01-15 10:21:04.715,188.7084,30,188.6981,188.7187
2024-01-15 10:21:06.420,188.698,178,188.685,188.711
2024-01-15 10:21:06.455,188.708,21,188.6935,188.7225
2024-01-15 10:21:06.780,188.6684,28,188.652,188.6848
2024-01-15 10:21:06.963,188.6366,249,188.62,188.6533
2024-01-15 10:21:10.377,188.5933,365,188.5745,188.6121
2024-01-15 10:21:12.052,188.5447,14,188.5371,188.5523
2024-01-15 10:21:12.538,188.5675,37,188.559,188.5759
2024-01-15 10:21:14.230,188.5289,10,188.5181,188.5396
2024-01-15 10:21:17.187,188.4128,330,188.3954,188.4302
2024-01-15 10:21:19.787,188.3729,11,188.3569,188.3888
2024-01-15 10:21:20.204,188.3973,186,188.386,188.4087
2024-01-15 10:21:21.703,188.42,62,188.4121,188.4279
2024-01-15 10:21:25.713,188.4917,305,188.4775,188.5058
2024-01-15 10:21:26.379,188.5007,345,188.4839,188.5175
2024-01-15 10:21:26.936,188.5478,227,188.5391,188.5564
2024-01-15 10:21:29.734,188.4531,205,188.4467,188.4595
2024-01-15 10:21:29.884,188.4093,422,188.3929,188.4257
2024-01-15 10:21:30.178,188.3725,503,188.3626,188.3823
2024-01-15 10:21:30.885,188.3563,97,188.3476,188.365
2024-01-15 10:21:33.128,188.2436,7,188.2237,188.2636
2024-01-15 10:21:34.915,188.1929,41,188.1733,188.2125
2024-01-15 10:21:37.561,188.1861,136,188.1739,188.1984
2024-01-15 10:21:38.896,188.149,454,188.1325,188.1654
2024-01-15 10:21:42.212,188.2266,315,188.211,188.2422
2024-01-15 10:21:43.366,188.1672,864,188.1546,188.1798
2024-01-15 10:21:45.325,188.204,75,188.1908,188.2171
2024-01-15 10:21:46.860,188.2076,115,188.1917,188.2234
2024-01-15 10:21:47.245,188.2564,496,188.2367,188.2761
2024-01-15 10:21:49.946,188.2936,138,188.2755,188.3116
2024-01-15 10:21:51.492,188.352,607,188.3333,188.3707
2024-01-15 10:21:56.367,188.2419,522,188.226,188.2578
2024-01-15 10:21:56.442,188.1197,359,188.1103,188.1292
2024-01-15 10:21:57.645,188.1556,28,188.1477,188.1635
2024-01-15 10:21:58.185,188.0236,278,188.0102,188.037
2024-01-15 10:21:58.264,187.9797,760,187.974,187.9854
2024-01-15 10:21:58.529,188.0732,456,188.0679,188.0784
2024-01-15 10:22:00.053,188.0156,108,188.0034,188.0279
2024-01-15 10:22:03.004,188.0586,268,188.0406,188.0767
2024-01-15 10:22:03.199,187.9906,220,187.975,188.0062
2024-01-15 10:22:04.410,187.9271,606,187.9115,187.9427
2024-01-15 10:22:05.394,187.9562,154,187.9511,187.9612
2024-01-15 10:22:05.890,187.9772,1,187.9658,187.9886
2024-01-15 10:22:06.027,187.9943,34,187.982,188.0067
2024-01-15 10:22:07.919,187.9597,302,187.9454,187.974
2024-01-15 10:22:08.719,187.9716,10,187.9579,187.9853
2024-01-15 10:22:09.100,187.9654,187,187.9459,187.9849
2024-01-15 10:22:11.175,187.9697,186,187.9526,187.9869
2024-01-15 10:22:12.235,187.9854,225,187.9684,188.0024
2024-01-15 10:22:14.933,188.0204,409,188.0075,188.0332
2024-01-15 10:22:15.272,188.0827,354,188.0772,188.0883
2024-01-15 10:22:15.563,188.0081,324,187.9888,188.0275
2024-01-15 10:22:17.397,187.981,774,187.9701,187.992
2024-01-15 10:22:19.939,187.9933,48,187.9859,188.0007
2024-01-15 10:22:19.977,187.8871,19,187.878,187.8963
2024-01-15 10:22:21.450,187.9384,101,187.9284,187.9484
2024-01-15 10:22:24.081,187.8935,15,187.879,187.9081
2024-01-15 10:22:29.149,187.9318,644,187.9243,187.9392
2024-01-15 10:22:31.905,188.0256,94,188.015,188.0362
2024-01-15 10:22:35.246,187.8912,92,187.8792,187.9032
2024-01-15 10:22:38.044,187.9107,14,187.9004,187.921
2024-01-15 10:22:38.681,187.7837,394,187.7738,187.7935
2024-01-15 10:22:39.923,187.7871,306,187.769,187.8051
2024-01-15 10:22:41.622,187.7968,92,187.7768,187.8167
2024-01-15 10:22:42.042,187.7608,174,187.7513,187.7702
2024-01-15 10:22:43.345,187.7745,155,187.7599,187.789
2024-01-15 10:22:44.462,187.8042,4,187.7989,187.8095
2024-01-15 10:22:45.267,187.7408,176,187.7292,187.7525
2024-01-15 10:22:45.454,187.6694,49,187.6607,187.6781
2024-01-15 10:22:45.472,187.6928,333,187.685,187.7006
2024-01-15 10:22:46.444,187.7447,322,187.7328,187.7566
2024-01-15 10:22:46.593,187.8569,326,187.8472,187.8667
2024-01-15 10:22:48.165,187.8119,61,187.8022,187.8216
2024-01-15 10:22:50.831,187.7727,154,187.7671,187.7782
2024-01-15 10:22:50.999,187.866,125,187.8475,187.8845
2024-01-15 10:22:51.233,187.8306,36,187.8114,187.8497
2024-01-15 10:22:52.873,187.7911,45,187.7823,187.8
2024-01-15 10:22:54.051,187.7998,34,187.7863,187.8134
2024-01-15 10:22:55.122,187.8414,39,187.8296,187.8531
2024-01-15 10:22:55.340,187.9007,196,187.8936,187.9078
2024-01-15 10:22:55.485,187.8431,159,187.8291,187.857
2024-01-15 10:22:55.560,187.9189,62,187.9067,187.9312
2024-01-15 10:22:56.383,188.0022,228,187.9969,188.0076
2024-01-15 10:23:04.050,188.0352,513,188.0261,188.0442
2024-01-15 10:23:05.947,188.0768,271,188.059,188.0946
2024-01-15 10:23:06.337,187.9618,109,187.9517,187.9719
2024-01-15 10:23:06.599,187.884,133,187.8647,187.9034
2024-01-15 10:23:06.794,187.927,76,187.9194,187.9347
2024-01-15 10:23:09.410,187.9343,444,187.9271,187.9415
2024-01-15 10:23:10.219,187.8842,243,187.877,187.8913
2024-01-15 10:23:10.651,187.8202,415,187.8006,187.8398
2024-01-15 10:23:11.294,187.7009,143,187.6861,187.7157
2024-01-15 10:23:13.884,187.6937,306,187.6864,187.701
2024-01-15 10:23:14.030,187.7747,125,187.7669,187.7825
2024-01-15 10:23:15.438,187.7919,21,187.7813,187.8025
2024-01-15 10:23:19.184,187.8301,144,187.8186,187.8417
2024-01-15 10:23:19.250,187.8056,67,187.7995,187.8117
2024-01-15 10:23:22.048,187.7214,302,187.7079,187.7348
2024-01-15 10:23:22.410,187.769,709,187.7587,187.7793
2024-01-15 10:23:23.709,187.7776,117,187.7598,187.7954
2024-01-15 10:23:24.928,187.7903,676,187.7794,187.8012
2024-01-15 10:23:25.386,187.7851,1,187.7737,187.7965
2024-01-15 10:23:26.393,187.8078,146,187.7957,187.8199
2024-01-15 10:23:30.378,187.8256,173,187.8115,187.8396
2024-01-15 10:23:30.801,187.8445,4,187.8383,187.8507
2024-01-15 10:23:31.989,187.8472,124,187.8381,187.8563
2024-01-15 10:23:32.546,187.7336,123,187.7146,187.7525
2024-01-15 10:23:32.665,187.7047,241,187.69,187.7194
2024-01-15 10:23:36.039,187.7126,31,187.707,187.7182
2024-01-15 10:23:42.046,187.7093,583,187.6926,187.7261
2024-01-15 10:23:42.081,187.775,71,187.7615,187.7885
2024-01-15 10:23:42.561,187.7009,135,187.6874,187.7144
2024-01-15 10:23:43.825,187.6107,378,187.6025,187.619
2024-01-15 10:23:48.275,187.648,127,187.6308,187.6652
2024-01-15 10:23:49.838,187.6167,421,187.6083,187.6251
2024-01-15 10:23:51.123,187.6487,225,187.639,187.6584
2024-01-15 10:23:52.249,187.6683,612,187.6575,187.6791
2024-01-15 10:23:52.749,187.7234,165,187.7041,187.7427
2024-01-15 10:23:53.452,187.8659,48,187.8598,187.8719
2024-01-15 10:23:54.742,187.8993,152,187.8922,187.9065
2024-01-15 10:23:59.350,187.9758,55,187.9593,187.9922
2024-01-15 10:23:59.368,187.9592,150,187.9392,187.9791
2024-01-15 10:24:00.584,187.8626,274,187.8441,187.8811
2024-01-15 10:24:06.308,187.8107,203,187.7985,187.8229
2024-01-15 10:24:06.518,187.7727,66,187.7634,187.7821
2024-01-15 10:24:08.406,187.7882,61,187.7772,187.7992
2024-01-15 10:24:08.568,187.815,607,187.809,187.8209
2024-01-15 10:24:11.979,187.9001,213,187.8804,187.9198
2024-01-15 10:24:13.243,187.9368,144,187.9279,187.9457
2024-01-15 10:24:13.457,187.934,199,187.9252,187.9429
2024-01-15 10:24:16.492,188.0331,184,188.0204,188.0457
2024-01-15 10:24:17.310,188.0086,157,188.0008,188.0164
2024-01-15 10:24:17.967,188.1157,48,188.0984,188.133
2024-01-15 10:24:18.440,188.1007,104,188.0909,188.1105
2024-01-15 10:24:18.776,188.1369,17,188.1255,188.1483
2024-01-15 10:24:18.873,188.2344,284,188.2205,188.2483
2024-01-15 10:24:19.002,188.3285,41,188.3105,188.3465
2024-01-15 10:24:20.077,188.3408,11,188.3324,188.3492
2024-01-15 10:24:23.278,188.296,176,188.282,188.3101
2024-01-15 10:24:26.878,188.2761,653,188.2663,188.2858
2024-01-15 10:24:35.893,188.3028,673,188.2956,188.31
2024-01-15 10:24:40.630,188.3163,716,188.3092,188.3234
2024-01-15 10:24:40.727,188.2476,71,188.2367,188.2585
2024-01-15 10:24:42.385,188.2317,106,188.2246,188.2388
2024-01-15 10:24:44.880,188.2312,5,188.2135,188.249
2024-01-15 10:24:45.335,188.2516,204,188.2354,188.2678
2024-01-15 10:24:49.193,188.0878,177,188.0788,188.0969
2024-01-15 10:24:54.483,188.1306,314,188.1245,188.1367
2024-01-15 10:24:55.744,188.1084,193,188.0942,188.1226
2024-01-15 10:24:58.568,188.1089,116,188.1009,188.1168
2024-01-15 10:24:59.533,188.1385,536,188.1298,188.1472
2024-01-15 10:25:03.083,188.0651,101,188.0535,188.0766
2024-01-15 10:25:08.929,188.1309,153,188.1209,188.141
2024-01-15 10:25:09.694,188.033,288,188.0262,188.0397
2024-01-15 10:25:10.666,187.9402,127,187.9349,187.9455
2024-01-15 10:25:13.516,187.9749,310,187.9562,187.9936
2024-01-15 10:25:17.321,188.0186,511,187.9995,188.0377
2024-01-15 10:25:19.022,188.0647,552,188.0579,188.0714
2024-01-15 10:25:19.387,188.0158,21,188.0053,188.0262
